Id_Subgrupo,Media_X,Rango_R,Gran_Media,LCL_X,UCL_X,Rango_Medio,LCL_R,UCL_R,Alarma_X
869,1424.8,249,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
870,1594.0,217,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
871,1453.2,182,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
872,1494.6,369,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
873,1565.6,465,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
874,1536.6,347,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
875,1462.2,243,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
876,1503.6,347,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
877,1424.4,227,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
878,1549.8,364,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
879,1460.4,204,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
880,1530.2,270,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
881,1440.0,153,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
882,1483.6,683,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
883,1528.4,290,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
884,1745.8,1311,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
885,1709.8,832,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
886,1608.4,527,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
887,1513.4,253,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
888,1457.2,257,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
889,1593.4,895,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
890,1508.0,342,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
891,1469.6,151,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
892,1603.0,265,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
893,1637.6,753,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
894,1532.4,321,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
895,1569.8,169,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
896,1562.6,572,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
897,1471.4,263,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
898,1587.8,529,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
899,1591.2,558,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
900,1564.4,362,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
901,1596.6,444,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
902,1502.0,283,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
903,1518.0,554,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
904,1524.0,251,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
905,1650.8,462,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
906,1489.8,214,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
907,1487.4,258,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
908,1583.4,572,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
909,1495.8,232,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
910,1480.6,120,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
911,1624.0,419,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
912,1505.4,341,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
913,1619.6,579,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
914,1463.8,361,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
915,1482.8,396,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
916,1635.6,552,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
917,1549.2,167,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
918,1550.0,326,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
919,1581.8,715,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
920,1426.0,129,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
921,1482.4,461,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
922,1596.0,524,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
923,1571.8,829,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
924,1768.8,721,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
925,1431.2,190,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
926,1619.8,224,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
927,1520.2,425,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
928,1611.6,381,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
929,1401.0,276,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
930,1642.4,563,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
931,1512.6,309,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
932,1655.2,365,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
933,1470.2,257,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
934,1518.4,385,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
935,1489.6,198,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
936,1629.0,413,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
937,1574.8,315,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
938,1701.8,623,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
939,1573.0,393,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
940,1505.6,145,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
941,1483.8,398,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
942,1751.2,513,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
943,1579.2,242,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
944,1528.0,375,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
945,1561.6,574,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
946,1540.2,827,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
947,1467.8,238,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
948,1569.2,766,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
949,1477.6,208,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
950,1486.4,400,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
951,1538.2,304,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
952,1521.8,696,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
953,1677.2,1331,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
954,1572.6,583,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
955,1522.8,483,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
956,1596.6,447,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
957,1487.8,274,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
958,1506.8,250,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
959,1534.6,256,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
960,1415.2,77,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
961,1515.2,392,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
962,1508.8,281,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
963,1543.0,347,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
964,1678.4,446,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
965,1517.8,222,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
966,1680.8,830,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
967,1489.0,390,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
968,1518.2,491,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
969,1477.2,544,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
970,1487.4,186,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
971,1495.6,256,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
972,1512.6,349,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
973,1628.4,620,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
974,1577.2,436,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
975,1510.6,315,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
976,1531.2,354,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
977,1546.8,278,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
978,1549.0,376,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
979,1619.6,475,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
980,1678.4,708,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
981,1669.2,844,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
982,1469.2,244,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
983,1584.6,170,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
984,1535.8,383,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
985,1546.6,685,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
986,1529.8,340,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
987,1581.6,275,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
988,1439.0,322,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
989,1600.8,329,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
990,1507.4,274,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
991,1652.2,545,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
992,1747.2,978,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
993,1597.2,461,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
994,1519.2,429,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
995,1617.8,424,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
996,1473.2,253,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
997,1635.8,613,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
998,1718.0,1194,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
999,1580.4,426,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1000,1791.2,1259,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1001,1686.8,810,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1002,1452.6,157,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1003,1607.6,363,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1004,1547.2,351,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1005,1504.8,289,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1006,1500.4,336,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1007,1544.6,257,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1008,1624.4,232,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1009,1469.8,272,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1010,1468.6,409,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1011,1549.4,268,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1012,1424.0,159,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1013,1424.0,229,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1014,1486.4,186,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1015,1515.6,258,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1016,1499.6,409,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1017,1558.0,642,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1018,1510.2,308,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1019,1481.6,263,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1020,1485.0,199,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1021,1482.0,188,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1022,1443.2,166,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1023,1518.4,350,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1024,1609.6,712,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1025,1533.2,260,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1026,1724.4,829,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1027,1559.4,409,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1028,1616.2,419,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1029,1558.8,98,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1030,1556.6,218,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1031,1770.8,1234,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1032,1490.6,228,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1033,1652.6,594,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1034,1554.4,275,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1035,1535.6,411,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1036,1587.8,456,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1037,1637.6,504,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1038,1814.6,927,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1039,1450.8,358,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1040,1513.8,142,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1041,1561.4,654,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1042,1567.6,243,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1043,1459.4,175,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1044,1444.4,273,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1045,1572.8,315,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1046,1482.6,447,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1047,1573.4,736,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1048,1522.8,359,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1049,1637.4,225,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1050,1553.8,497,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1051,1481.0,590,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1052,1478.8,179,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1053,1541.4,501,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1054,1546.4,494,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1055,1443.4,342,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1056,1534.0,195,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1057,1517.4,351,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1058,1497.8,109,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1059,1481.0,161,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1060,1521.2,794,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1061,1483.2,401,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1062,1545.0,258,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1063,1605.4,446,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1064,1586.8,308,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1065,1444.2,219,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1066,1618.4,710,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1067,1710.0,1303,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1068,1583.6,192,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1069,1427.8,247,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1070,1517.0,380,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1071,1558.6,160,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1072,1642.4,640,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1073,1501.2,362,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1074,1578.4,362,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1075,1579.0,374,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1076,1578.4,694,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1077,1553.6,277,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1078,1490.8,388,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1079,1454.2,310,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1080,1560.4,512,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1081,1526.4,437,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1082,1563.8,594,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1083,1453.6,206,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1084,1435.0,339,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1085,1504.8,270,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1086,1559.0,352,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1087,1545.4,302,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1088,1581.2,289,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1089,1578.6,671,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1090,1700.8,864,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1091,1452.2,192,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1092,1606.2,442,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1093,1594.8,550,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1094,1487.2,381,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1095,1412.8,239,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1096,1543.8,427,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1097,1773.4,522,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1098,1484.8,267,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1099,1343.2,88,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1100,1630.4,567,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1101,1539.6,218,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1102,1563.8,379,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1103,1667.6,540,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1104,1616.2,575,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1105,1500.6,236,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1106,1467.6,176,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1107,1510.0,366,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1108,1567.4,516,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1109,1410.4,238,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1110,1465.8,248,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1111,1456.0,273,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1112,1441.6,196,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1113,1517.2,307,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1114,1523.0,226,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1115,1528.4,433,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1116,1531.6,240,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1117,1643.0,598,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1118,1508.8,344,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1119,1460.6,258,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1120,1615.2,503,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1121,1455.8,271,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1122,1597.0,367,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1123,1534.8,267,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1124,1543.6,675,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1125,1488.6,286,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1126,1604.2,323,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1127,1461.2,262,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1128,1524.6,221,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1129,1469.0,191,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1130,1684.0,969,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1131,1533.8,280,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1132,1508.6,478,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1133,1511.8,219,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1134,1653.2,650,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1135,1502.8,308,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1136,1469.8,303,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1137,1479.2,211,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1138,1655.2,747,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1139,1405.8,195,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1140,1506.4,602,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1141,1435.8,209,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1142,1471.4,321,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1143,1500.4,288,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1144,1543.2,392,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1145,1454.6,55,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1146,1479.8,161,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1147,1586.6,503,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1148,1524.0,392,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1149,1458.6,156,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1150,1612.2,657,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1151,1680.6,565,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1152,1435.0,185,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1153,1453.0,255,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1154,1461.0,360,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
